OrderID,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,CostPerUnit,Discount,CustomerType,PaymentMode
O889352,2025-04-29 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,0,New,UPI
O586041,2025-09-20 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,10,Returning,UPI
O544964,2024-08-21 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,25,New,Wallet
O411104,2025-04-09 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,New,Card
O159817,2024-11-09 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,20,Returning,UPI
O961183,2024-01-04 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,0,Returning,Card
O991977,2025-08-18 16:34:39.742893,P003,French Fries,Snacks,3,80,40,0,Returning,Cash
O389061,2024-10-17 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,20,New,Wallet
O681508,2025-10-26 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,Returning,Wallet
O275784,2025-10-14 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,25,New,Card
O663996,2024-06-19 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,5,Returning,UPI
O397082,2025-08-22 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,20,New,UPI
O841770,2025-08-25 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,25,Returning,UPI
O864616,2025-01-29 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,15,Returning,Card
O610640,2025-10-29 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,0,New,UPI
O239117,2024-01-04 16:34:39.742893,P003,French Fries,Snacks,2,80,40,0,New,UPI
O810954,2024-02-18 16:34:39.742893,P003,French Fries,Snacks,4,80,40,15,Returning,Wallet
O897645,2025-10-22 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,10,Returning,Wallet
O352908,2025-10-26 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,5,New,Card
O318336,2025-09-27 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,0,New,Card
O319881,2024-11-18 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,Returning,Wallet
O804220,2025-07-03 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,New,Wallet
O452150,2025-06-13 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,25,New,Cash
O990287,2025-04-14 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,10,Returning,Cash
O279433,2025-04-21 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,0,New,Cash
O218202,2025-09-10 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,15,Returning,Card
O611039,2025-05-10 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,25,Returning,Card
O419965,2025-08-13 16:34:39.742893,P003,French Fries,Snacks,1,80,40,25,New,Card
O886575,2024-10-02 16:34:39.742893,P006,Nachos,Snacks,5,140,85,15,Returning,Card
O262439,2025-10-31 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,0,New,Wallet
O305267,2024-12-28 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,20,New,Wallet
O827133,2024-11-19 16:34:39.742893,P003,French Fries,Snacks,2,80,40,15,Returning,Card
O705612,2024-04-17 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,10,Returning,Cash
O992029,2024-10-06 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,0,New,Wallet
O848055,2024-09-27 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,10,New,Cash
O801899,2025-05-26 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,20,Returning,Wallet
O110517,2024-11-07 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,25,Returning,UPI
O562221,2024-09-08 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,15,New,Wallet
O888107,2024-12-18 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,25,New,UPI
O579370,2025-02-09 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,10,Returning,Wallet
O449635,2024-10-03 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,10,Returning,UPI
O471097,2025-04-08 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,15,Returning,Cash
O477320,2024-05-20 16:34:39.742893,P006,Nachos,Snacks,3,140,85,10,New,Wallet
O375153,2025-07-29 16:34:39.742893,P003,French Fries,Snacks,5,80,40,25,Returning,Card
O219392,2025-01-04 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,20,New,UPI
O278605,2024-05-02 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,20,Returning,Wallet
O351940,2025-09-12 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,5,Returning,Wallet
O517412,2024-05-06 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,15,Returning,Wallet
O890633,2024-11-03 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,0,Returning,Cash
O728717,2025-08-29 16:34:39.742893,P006,Nachos,Snacks,5,140,85,10,Returning,Card
O267724,2025-11-03 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,25,Returning,Cash
O950874,2024-08-28 16:34:39.742893,P003,French Fries,Snacks,5,80,40,5,New,Wallet
O850936,2024-08-29 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,5,New,Cash
O548073,2025-11-05 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,10,New,Wallet
O768712,2025-01-04 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,0,New,Cash
O708864,2024-11-06 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,25,Returning,Card
O617999,2025-01-03 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,15,Returning,Wallet
O281323,2024-09-29 16:34:39.742893,P006,Nachos,Snacks,3,140,85,15,Returning,Cash
O743159,2025-08-14 16:34:39.742893,P006,Nachos,Snacks,4,140,85,25,New,Card
O134420,2025-07-11 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,15,Returning,Wallet
O359666,2025-05-22 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,25,New,Wallet
O903418,2025-05-08 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,5,Returning,UPI
O137371,2024-12-01 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,25,Returning,UPI
O847898,2025-01-23 16:34:39.742893,P003,French Fries,Snacks,3,80,40,20,New,Card
O681883,2025-11-10 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,25,New,Cash
O398764,2025-06-25 16:34:39.742893,P006,Nachos,Snacks,2,140,85,5,Returning,Wallet
O730899,2025-07-04 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,25,New,Cash
O355536,2024-08-16 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,0,New,UPI
O455478,2025-07-16 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,0,New,Card
O369720,2025-12-17 16:34:39.742893,P003,French Fries,Snacks,5,80,40,5,New,Wallet
O747889,2025-12-14 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,Returning,Wallet
O782125,2024-08-31 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,New,Card
O452966,2024-05-28 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,0,New,Card
O166689,2025-11-08 16:34:39.742893,P003,French Fries,Snacks,1,80,40,20,New,UPI
O942350,2025-08-13 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,10,Returning,Card
O458120,2025-07-01 16:34:39.742893,P006,Nachos,Snacks,1,140,85,20,New,Card
O810108,2025-08-21 16:34:39.742893,P006,Nachos,Snacks,4,140,85,10,Returning,UPI
O309877,2024-09-23 16:34:39.742893,P006,Nachos,Snacks,4,140,85,15,New,Wallet
O224225,2025-03-29 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,25,New,Card
O532188,2024-10-13 16:34:39.742893,P006,Nachos,Snacks,5,140,85,15,New,Wallet
O397010,2025-07-10 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,Returning,Wallet
O243726,2024-08-10 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,10,New,UPI
O456766,2024-05-15 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,New,UPI
O105801,2025-06-19 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,0,New,UPI
O772697,2025-02-22 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,10,New,Wallet
O937702,2024-03-19 16:34:39.742893,P006,Nachos,Snacks,2,140,85,10,New,UPI
O721042,2025-04-08 16:34:39.742893,P006,Nachos,Snacks,1,140,85,10,Returning,Card
O691843,2024-01-21 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,5,New,Wallet
O299101,2024-10-02 16:34:39.742893,P006,Nachos,Snacks,2,140,85,15,Returning,Wallet
O949627,2025-04-14 16:34:39.742893,P003,French Fries,Snacks,4,80,40,0,New,UPI
O988664,2024-01-13 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,20,Returning,UPI
O187990,2025-09-12 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,0,New,UPI
O298137,2024-10-09 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,20,Returning,Wallet
O556847,2024-05-06 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,Returning,Wallet
O391281,2024-07-21 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,15,New,Card
O137046,2025-09-16 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,15,Returning,Cash
O908403,2025-03-12 16:34:39.742893,P006,Nachos,Snacks,1,140,85,25,Returning,Card
O979444,2024-12-11 16:34:39.742893,P006,Nachos,Snacks,3,140,85,5,New,UPI
O455796,2025-08-04 16:34:39.742893,P003,French Fries,Snacks,4,80,40,20,New,Card
O342537,2025-07-28 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,20,New,Wallet
O816673,2024-06-07 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,New,Card
O521856,2025-05-29 16:34:39.742893,P003,French Fries,Snacks,3,80,40,15,New,UPI
O125540,2025-04-27 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,5,New,Cash
O743238,2024-02-07 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,15,New,Wallet
O117479,2024-08-21 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,25,New,UPI
O886842,2025-12-02 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,New,Card
O547133,2024-02-25 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,New,Cash
O950808,2024-09-16 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,5,Returning,Cash
O756073,2025-01-03 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,Returning,Wallet
O368304,2025-11-22 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,15,Returning,Card
O309358,2025-08-01 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,15,Returning,Card
O386079,2025-03-19 16:34:39.742893,P006,Nachos,Snacks,5,140,85,5,Returning,Card
O609271,2025-02-01 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,Returning,Cash
O465754,2025-05-01 16:34:39.742893,P003,French Fries,Snacks,1,80,40,20,New,Cash
O677827,2025-09-03 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,5,New,UPI
O545068,2025-05-07 16:34:39.742893,P006,Nachos,Snacks,5,140,85,25,New,UPI
O391093,2024-10-22 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,25,New,Wallet
O140285,2025-05-27 16:34:39.742893,P003,French Fries,Snacks,3,80,40,25,New,Cash
O788340,2024-08-04 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,25,Returning,Wallet
O930189,2025-12-23 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,0,Returning,Wallet
O949441,2025-03-15 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,5,Returning,Wallet
O282910,2025-07-09 16:34:39.742893,P006,Nachos,Snacks,3,140,85,25,Returning,UPI
O327616,2024-02-25 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,15,New,UPI
O390373,2025-10-24 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,5,New,Cash
O797439,2024-09-09 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,25,Returning,Cash
O733743,2025-10-11 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,New,Cash
O457632,2025-04-06 16:34:39.742893,P006,Nachos,Snacks,2,140,85,0,Returning,UPI
O113361,2025-05-14 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,New,Cash
O962879,2024-03-19 16:34:39.742893,P003,French Fries,Snacks,1,80,40,10,New,Wallet
O266746,2025-08-10 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,Returning,Card
O892012,2025-10-06 16:34:39.742893,P003,French Fries,Snacks,4,80,40,0,Returning,Card
O782498,2023-12-31 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,15,New,Cash
O783190,2025-05-24 16:34:39.742893,P006,Nachos,Snacks,2,140,85,15,Returning,Cash
O379337,2024-03-18 16:34:39.742893,P003,French Fries,Snacks,5,80,40,10,Returning,Card
O891322,2025-11-22 16:34:39.742893,P006,Nachos,Snacks,1,140,85,0,New,UPI
O146479,2025-08-24 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,0,New,UPI
O645267,2024-06-13 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,0,New,UPI
O871747,2025-04-30 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,New,Wallet
O779312,2024-12-10 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,15,New,Cash
O938830,2025-10-03 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,10,New,Cash
O652487,2024-06-04 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,15,New,Wallet
O976293,2024-11-10 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,5,New,Card
O428937,2025-09-08 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,10,Returning,Cash
O384571,2025-04-30 16:34:39.742893,P003,French Fries,Snacks,5,80,40,15,New,Card
O110058,2024-04-13 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,15,New,UPI
O569752,2025-03-15 16:34:39.742893,P003,French Fries,Snacks,4,80,40,0,New,Card
O999669,2024-11-09 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,15,Returning,Card
O522408,2025-06-11 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,15,New,Cash
O874083,2025-04-16 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,10,Returning,Card
O977040,2025-06-24 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,5,Returning,Cash
O643137,2024-05-21 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,25,New,Card
O702081,2024-04-25 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,15,New,Card
O756743,2025-12-07 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,0,New,Cash
O621336,2024-04-23 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,5,New,UPI
O898659,2024-08-10 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,15,Returning,UPI
O237826,2024-09-20 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,15,New,Card
O495748,2024-12-02 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,10,New,Card
O442155,2025-08-21 16:34:39.742893,P003,French Fries,Snacks,1,80,40,25,Returning,Cash
O695503,2025-02-06 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,0,Returning,Cash
O310348,2025-12-06 16:34:39.742893,P003,French Fries,Snacks,5,80,40,20,Returning,Wallet
O690122,2024-06-14 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,0,New,Card
O642285,2025-04-27 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,25,New,Wallet
O584550,2024-10-13 16:34:39.742893,P003,French Fries,Snacks,4,80,40,20,Returning,Wallet
O143225,2025-03-16 16:34:39.742893,P006,Nachos,Snacks,2,140,85,25,Returning,Card
O967318,2025-06-07 16:34:39.742893,P005,Fresh Juice,Beverages,3,90,45,0,Returning,Cash
O278132,2024-12-29 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,15,Returning,Cash
O531334,2024-01-12 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,15,Returning,UPI
O675268,2024-06-14 16:34:39.742893,P003,French Fries,Snacks,5,80,40,20,Returning,Wallet
O124124,2024-03-23 16:34:39.742893,P006,Nachos,Snacks,4,140,85,10,Returning,UPI
O297372,2024-04-18 16:34:39.742893,P003,French Fries,Snacks,3,80,40,20,New,Cash
O316005,2024-01-01 16:34:39.742893,P003,French Fries,Snacks,3,80,40,15,Returning,Wallet
O500696,2024-12-11 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,15,New,UPI
O509201,2025-06-16 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,10,Returning,Wallet
O443361,2025-06-12 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,0,New,Cash
O427630,2025-04-26 16:34:39.742893,P003,French Fries,Snacks,3,80,40,10,Returning,Cash
O365108,2024-10-24 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,20,New,Card
O162888,2025-10-18 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,25,New,Card
O188578,2025-10-07 16:34:39.742893,P006,Nachos,Snacks,3,140,85,15,Returning,UPI
O666006,2025-11-22 16:34:39.742893,P003,French Fries,Snacks,4,80,40,15,New,Wallet
O800034,2024-11-04 16:34:39.742893,P006,Nachos,Snacks,4,140,85,20,New,Cash
O405771,2025-06-01 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,25,New,UPI
O167499,2025-10-20 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,10,Returning,UPI
O255421,2025-05-06 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,Returning,Card
O365447,2024-05-28 16:34:39.742893,P006,Nachos,Snacks,1,140,85,5,Returning,Cash
O618923,2024-02-18 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,0,Returning,UPI
O814548,2025-11-11 16:34:39.742893,P006,Nachos,Snacks,4,140,85,15,Returning,UPI
O863736,2024-11-09 16:34:39.742893,P006,Nachos,Snacks,2,140,85,5,New,Cash
O960269,2025-02-08 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,10,New,Cash
O299129,2024-10-20 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,0,Returning,Cash
O978267,2024-04-27 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,New,Cash
O654950,2025-03-03 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,5,Returning,UPI
O279356,2024-01-19 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,20,Returning,Wallet
O503349,2025-01-28 16:34:39.742893,P006,Nachos,Snacks,5,140,85,10,New,UPI
O123726,2025-11-29 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,25,Returning,Cash
O465697,2024-06-06 16:34:39.742893,P003,French Fries,Snacks,3,80,40,15,Returning,Cash
O929211,2025-08-28 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,5,New,Card
O466404,2025-06-10 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,Returning,Card
O107033,2025-05-15 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,25,New,Cash
O224165,2025-01-11 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,Returning,Cash
O683580,2024-09-19 16:34:39.742893,P003,French Fries,Snacks,4,80,40,0,New,UPI
O927062,2025-01-11 16:34:39.742893,P003,French Fries,Snacks,5,80,40,25,Returning,Wallet
O269477,2024-02-26 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,5,Returning,Card
O763254,2024-11-22 16:34:39.742893,P006,Nachos,Snacks,5,140,85,5,New,UPI
O810927,2024-06-29 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,0,Returning,Cash
O639941,2024-07-08 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,10,New,UPI
O477017,2024-11-10 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,20,Returning,Cash
O230302,2024-08-17 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,5,New,UPI
O395052,2024-10-07 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,15,New,UPI
O761601,2025-02-05 16:34:39.742893,P006,Nachos,Snacks,3,140,85,0,Returning,Card
O731719,2024-10-15 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,5,New,Wallet
O723218,2025-11-18 16:34:39.742893,P001,Veg Burger,Meals,1,120,70,10,New,Cash
O786840,2024-04-21 16:34:39.742893,P003,French Fries,Snacks,3,80,40,15,New,UPI
O957180,2024-05-07 16:34:39.742893,P003,French Fries,Snacks,3,80,40,5,New,Cash
O770036,2024-05-23 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,15,Returning,Card
O647232,2024-12-12 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,10,New,UPI
O796076,2024-09-24 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,20,New,UPI
O204354,2024-12-02 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,0,New,UPI
O420919,2024-12-26 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,25,Returning,Cash
O395393,2024-03-04 16:34:39.742893,P006,Nachos,Snacks,5,140,85,0,New,Wallet
O508028,2024-12-19 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,10,Returning,Card
O540732,2024-02-28 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,5,Returning,UPI
O764923,2024-05-21 16:34:39.742893,P002,Paneer Wrap,Meals,4,150,90,5,Returning,UPI
O765115,2024-05-11 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,Returning,Cash
O704363,2025-11-05 16:34:39.742893,P004,Cold Coffee,Beverages,2,110,50,5,Returning,Wallet
O222715,2024-05-15 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,5,New,Wallet
O882247,2024-10-28 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,5,New,Wallet
O839834,2024-04-25 16:34:39.742893,P005,Fresh Juice,Beverages,5,90,45,5,Returning,UPI
O327838,2024-01-14 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,5,New,Card
O509093,2025-12-03 16:34:39.742893,P005,Fresh Juice,Beverages,1,90,45,0,New,Card
O491060,2025-06-17 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,10,New,Cash
O934168,2025-02-17 16:34:39.742893,P003,French Fries,Snacks,1,80,40,5,New,Card
O337483,2024-06-17 16:34:39.742893,P001,Veg Burger,Meals,4,120,70,20,New,Cash
O896323,2025-12-17 16:34:39.742893,P004,Cold Coffee,Beverages,1,110,50,5,Returning,Cash
O574335,2025-08-12 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,20,New,UPI
O479213,2025-07-07 16:34:39.742893,P003,French Fries,Snacks,5,80,40,20,New,UPI
O184673,2025-11-07 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,5,Returning,Wallet
O164177,2025-07-01 16:34:39.742893,P006,Nachos,Snacks,4,140,85,15,New,Cash
O888274,2024-06-30 16:34:39.742893,P003,French Fries,Snacks,2,80,40,20,New,Cash
O369176,2024-03-15 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,10,Returning,Card
O577068,2024-07-11 16:34:39.742893,P003,French Fries,Snacks,2,80,40,10,Returning,UPI
O843585,2024-12-18 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,Returning,UPI
O322736,2025-11-11 16:34:39.742893,P003,French Fries,Snacks,5,80,40,0,Returning,Cash
O561827,2024-10-15 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,10,New,Cash
O486899,2025-05-03 16:34:39.742893,P002,Paneer Wrap,Meals,1,150,90,5,Returning,Card
O287461,2025-12-22 16:34:39.742893,P003,French Fries,Snacks,2,80,40,25,New,UPI
O904595,2025-04-23 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,20,New,Wallet
O174389,2024-03-31 16:34:39.742893,P005,Fresh Juice,Beverages,4,90,45,25,Returning,Wallet
O484892,2025-07-03 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,15,New,Cash
O528402,2025-10-12 16:34:39.742893,P006,Nachos,Snacks,5,140,85,20,Returning,UPI
O311797,2024-08-04 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,5,New,UPI
O986911,2024-10-08 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,15,New,Cash
O653889,2024-06-21 16:34:39.742893,P004,Cold Coffee,Beverages,5,110,50,5,Returning,Cash
O874417,2024-06-25 16:34:39.742893,P005,Fresh Juice,Beverages,2,90,45,20,New,Wallet
O703843,2025-01-07 16:34:39.742893,P001,Veg Burger,Meals,3,120,70,10,Returning,Wallet
O669931,2025-06-11 16:34:39.742893,P003,French Fries,Snacks,4,80,40,10,New,UPI
O860855,2025-07-05 16:34:39.742893,P001,Veg Burger,Meals,5,120,70,0,New,Wallet
O114858,2025-04-08 16:34:39.742893,P002,Paneer Wrap,Meals,5,150,90,5,Returning,Card
O319743,2025-03-03 16:34:39.742893,P001,Veg Burger,Meals,2,120,70,10,Returning,UPI
O613878,2025-04-01 16:34:39.742893,P003,French Fries,Snacks,4,80,40,0,New,Cash
O544503,2024-05-11 16:34:39.742893,P006,Nachos,Snacks,5,140,85,20,New,Card
O225067,2025-03-13 16:34:39.742893,P002,Paneer Wrap,Meals,3,150,90,10,New,Card
O137208,2024-06-09 16:34:39.742893,P004,Cold Coffee,Beverages,3,110,50,25,New,Card
O236588,2024-01-22 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,5,New,Wallet
O367966,2024-02-14 16:34:39.742893,P002,Paneer Wrap,Meals,2,150,90,10,Returning,Card
O132524,2024-05-10 16:34:39.742893,P006,Nachos,Snacks,1,140,85,10,Returning,Cash
O515993,2024-09-15 16:34:39.742893,P004,Cold Coffee,Beverages,4,110,50,0,New,Cash
O157510,2024-10-22 16:34:39.742893,P003,French Fries,Snacks,5,80,40,5,Returning,Card
O310548,2024-09-13 16:34:39.742893,P006,Nachos,Snacks,1,140,85,10,New,UPI
